set,algorithm,id,size,time
Alpha and A,Improved,787,3200,199.15e-06
Alpha and A,Improved,788,3200,93.53e-06
Alpha and A,Improved,789,3200,227.52e-06
Alpha and A,Improved,790,3200,23.17e-06
Alpha and A,Generated,791,3200,386.65e-06
Alpha and A,Generated,792,3200,13365.95e-06
Alpha and A,Generated,793,3200,1190.40e-06
Alpha and A,Generated,794,3200,29811.11e-06
Alpha and A,Generated,795,3200,871.29e-06
Alpha and A,Improved,791,3200,267.64e-06
Alpha and A,Improved,792,3200,162.12e-06
Alpha and A,Improved,793,3200,924.20e-06
Alpha and A,Improved,794,3200,101.73e-06
Alpha and A,Improved,795,3200,190.62e-06
Alpha and A,Generated,796,3200,445.91e-06
Alpha and A,Generated,797,3200,29300.59e-06
Alpha and A,Generated,798,3200,6433.50e-06
Alpha and A,Generated,799,3200,682.52e-06
Alpha and A,Generated,800,3200,3405.18e-06
Alpha and A,Improved,796,3200,300.25e-06
Alpha and A,Improved,797,3200,42.81e-06
Alpha and A,Improved,798,3200,528.87e-06
Alpha and A,Improved,799,3200,455.58e-06
Alpha and A,Improved,800,3200,577.46e-06
Alpha and A,Generated,801,3300,129.53e-06
Alpha and A,Generated,802,3300,1382.52e-06
Alpha and A,Generated,803,3300,121.10e-06
Alpha and A,Generated,804,3300,24158.05e-06
Alpha and A,Generated,805,3300,742.57e-06
Alpha and A,Improved,801,3300,71.53e-06
Alpha and A,Improved,802,3300,821.92e-06
Alpha and A,Improved,803,3300,67.49e-06
Alpha and A,Improved,804,3300,324.26e-06
Alpha and A,Improved,805,3300,388.80e-06
Alpha and A,Generated,806,3300,338.03e-06
Alpha and A,Generated,807,3300,1041.09e-06
Alpha and A,Generated,808,3300,13471.50e-06
Alpha and A,Generated,809,3300,562.13e-06
Alpha and A,Generated,810,3300,622.43e-06
Alpha and A,Improved,806,3300,124.20e-06
Alpha and A,Improved,807,3300,481.11e-06
Alpha and A,Improved,808,3300,112.21e-06
Alpha and A,Improved,809,3300,511.34e-06
Alpha and A,Improved,810,3300,561.78e-06
Alpha and A,Generated,811,3300,223.21e-06
Alpha and A,Generated,812,3300,17051.11e-06
Alpha and A,Generated,813,3300,798.12e-06
Alpha and A,Generated,814,3300,13327.56e-06
Alpha and A,Generated,815,3300,370.58e-06
Alpha and A,Improved,811,3300,153.26e-06
Alpha and A,Improved,812,3300,56.05e-06
Alpha and A,Improved,813,3300,359.39e-06
Alpha and A,Improved,814,3300,106.57e-06
Alpha and A,Improved,815,3300,308.06e-06
Alpha and A,Generated,816,3300,20818.41e-06
Alpha and A,Generated,817,3300,1043.03e-06
Alpha and A,Generated,818,3300,377.30e-06
Alpha and A,Generated,819,3300,887.96e-06
Alpha and A,Generated,820,3300,522.55e-06
Alpha and A,Improved,816,3300,208.36e-06
Alpha and A,Improved,817,3300,887.79e-06
Alpha and A,Improved,818,3300,348.84e-06
Alpha and A,Improved,819,3300,284.92e-06
Alpha and A,Improved,820,3300,369.58e-06
Alpha and A,Generated,821,3300,592.29e-06
Alpha and A,Generated,822,3300,382.35e-06
Alpha and A,Generated,823,3300,254.91e-06
Alpha and A,Generated,824,3300,30968.97e-06
Alpha and A,Generated,825,3300,12087.61e-06
Alpha and A,Improved,821,3300,245.26e-06
Alpha and A,Improved,822,3300,267.95e-06
Alpha and A,Improved,823,3300,145.12e-06
Alpha and A,Improved,824,3300,108.34e-06
Alpha and A,Improved,825,3300,608.53e-06
Alpha and A,Generated,826,3400,1785.78e-06
Alpha and A,Generated,827,3400,541.59e-06
Alpha and A,Generated,828,3400,739.43e-06
Alpha and A,Generated,829,3400,2040.41e-06
Alpha and A,Generated,830,3400,9780.49e-06
Alpha and A,Improved,826,3400,578.86e-06
Alpha and A,Improved,827,3400,538.59e-06
Alpha and A,Improved,828,3400,455.36e-06
Alpha and A,Improved,829,3400,231.84e-06
Alpha and A,Improved,830,3400,524.86e-06
Alpha and A,Generated,831,3400,4851.73e-06
Alpha and A,Generated,832,3400,2184.73e-06
Alpha and A,Generated,833,3400,35491.95e-06
Alpha and A,Generated,834,3400,467.86e-06
Alpha and A,Generated,835,3400,881.47e-06
Alpha and A,Improved,831,3400,584.47e-06
Alpha and A,Improved,832,3400,539.83e-06
Alpha and A,Improved,833,3400,119.43e-06
Alpha and A,Improved,834,3400,332.18e-06
Alpha and A,Improved,835,3400,367.31e-06
Alpha and A,Generated,836,3400,36177.68e-06
Alpha and A,Generated,837,3400,26420.38e-06
Alpha and A,Generated,838,3400,1019.13e-06
Alpha and A,Generated,839,3400,941.17e-06
Alpha and A,Generated,840,3400,127.47e-06
Alpha and A,Improved,836,3400,80.79e-06
Alpha and A,Improved,837,3400,176.69e-06
Alpha and A,Improved,838,3400,653.85e-06
Alpha and A,Improved,839,3400,706.06e-06
Alpha and A,Improved,840,3400,66.45e-06
Alpha and A,Generated,841,3400,1470.35e-06
Alpha and A,Generated,842,3400,429.15e-06
Alpha and A,Generated,843,3400,5294.05e-06
Alpha and A,Generated,844,3400,827.08e-06
Alpha and A,Generated,845,3400,6142.43e-06
Alpha and A,Improved,841,3400,151.74e-06
Alpha and A,Improved,842,3400,265.95e-06
Alpha and A,Improved,843,3400,258.31e-06
Alpha and A,Improved,844,3400,623.17e-06
Alpha and A,Improved,845,3400,683.65e-06
Alpha and A,Generated,846,3400,207.01e-06
Alpha and A,Generated,847,3400,742.18e-06
Alpha and A,Generated,848,3400,288.59e-06
Alpha and A,Generated,849,3400,209.11e-06
Alpha and A,Generated,850,3400,170.69e-06
Alpha and A,Improved,846,3400,126.73e-06
Alpha and A,Improved,847,3400,514.07e-06
Alpha and A,Improved,848,3400,124.48e-06
Alpha and A,Improved,849,3400,56.27e-06
Alpha and A,Improved,850,3400,214.32e-06
Alpha and A,Generated,851,3500,303.92e-06
Alpha and A,Generated,852,3500,862.48e-06
Alpha and A,Generated,853,3500,39800.71e-06
Alpha and A,Generated,854,3500,710.09e-06
Alpha and A,Generated,855,3500,3638.55e-06
Alpha and A,Improved,851,3500,210.47e-06
Alpha and A,Improved,852,3500,660.13e-06
Alpha and A,Improved,853,3500,89.19e-06
Alpha and A,Improved,854,3500,410.92e-06
Alpha and A,Improved,855,3500,198.52e-06
Alpha and A,Generated,856,3500,9251.50e-06
Alpha and A,Generated,857,3500,2408.11e-06
Alpha and A,Generated,858,3500,158.19e-06
Alpha and A,Generated,859,3500,112.31e-06
Alpha and A,Generated,860,3500,6099.76e-06
Alpha and A,Improved,856,3500,453.75e-06
Alpha and A,Improved,857,3500,352.31e-06
Alpha and A,Improved,858,3500,80.05e-06
Alpha and A,Improved,859,3500,53.27e-06
Alpha and A,Improved,860,3500,758.01e-06
Alpha and A,Generated,861,3500,121.55e-06
Alpha and A,Generated,862,3500,14954.49e-06
Alpha and A,Generated,863,3500,3833.79e-06
Alpha and A,Generated,864,3500,23101.33e-06
Alpha and A,Generated,865,3500,1583.43e-06
Alpha and A,Improved,861,3500,57.86e-06
Alpha and A,Improved,862,3500,289.04e-06
Alpha and A,Improved,863,3500,838.62e-06
Alpha and A,Improved,864,3500,216.01e-06
Alpha and A,Improved,865,3500,1251.13e-06
Alpha and A,Generated,866,3500,799.29e-06
Alpha and A,Generated,867,3500,163.50e-06
Alpha and A,Generated,868,3500,152.45e-06
Alpha and A,Generated,869,3500,12500.30e-06
Alpha and A,Generated,870,3500,5377.97e-06
Alpha and A,Improved,866,3500,603.00e-06
Alpha and A,Improved,867,3500,87.14e-06
Alpha and A,Improved,868,3500,84.65e-06
Alpha and A,Improved,869,3500,221.47e-06
Alpha and A,Improved,870,3500,448.26e-06
Alpha and A,Generated,871,3500,1705.37e-06
Alpha and A,Generated,872,3500,426.70e-06
Alpha and A,Generated,873,3500,20370.50e-06
Alpha and A,Generated,874,3500,7877.89e-06
Alpha and A,Generated,875,3500,1353.86e-06
Alpha and A,Improved,871,3500,1423.83e-06
Alpha and A,Improved,872,3500,307.83e-06
Alpha and A,Improved,873,3500,306.36e-06
Alpha and A,Improved,874,3500,645.30e-06
Alpha and A,Improved,875,3500,978.71e-06
Alpha and A,Generated,876,3600,827.87e-06
Alpha and A,Generated,877,3600,784.38e-06
Alpha and A,Generated,878,3600,661.54e-06
Alpha and A,Generated,879,3600,823.97e-06
Alpha and A,Generated,880,3600,42352.75e-06
Alpha and A,Improved,876,3600,590.34e-06
Alpha and A,Improved,877,3600,583.14e-06
Alpha and A,Improved,878,3600,487.25e-06
Alpha and A,Improved,879,3600,512.20e-06
Alpha and A,Improved,880,3600,81.37e-06
Alpha and A,Generated,881,3600,5.55e-03
Alpha and A,Generated,882,3600,8.08e-03
Alpha and A,Generated,883,3600,28.94e-03
Alpha and A,Generated,884,3600,22.12e-03
Alpha and A,Generated,885,3600,21.60e-03
Alpha and A,Improved,881,3600,239.59e-06
Alpha and A,Improved,882,3600,625.15e-06
Alpha and A,Improved,883,3600,250.61e-06
Alpha and A,Improved,884,3600,302.65e-06
Alpha and A,Improved,885,3600,390.00e-06
Alpha and A,Generated,886,3600,5659.81e-06
Alpha and A,Generated,887,3600,426.92e-06
Alpha and A,Generated,888,3600,809.34e-06
Alpha and A,Generated,889,3600,5126.85e-06
Alpha and A,Generated,890,3600,1582.79e-06
Alpha and A,Improved,886,3600,446.29e-06
Alpha and A,Improved,887,3600,333.15e-06
Alpha and A,Improved,888,3600,895.25e-06
Alpha and A,Improved,889,3600,998.06e-06
Alpha and A,Improved,890,3600,935.95e-06
Alpha and A,Generated,891,3600,303.09e-06
Alpha and A,Generated,892,3600,532.40e-06
Alpha and A,Generated,893,3600,1438.47e-06
Alpha and A,Generated,894,3600,25427.47e-06
Alpha and A,Generated,895,3600,11543.36e-06
Alpha and A,Improved,891,3600,173.10e-06
Alpha and A,Improved,892,3600,419.60e-06
Alpha and A,Improved,893,3600,1149.75e-06
Alpha and A,Improved,894,3600,204.27e-06
Alpha and A,Improved,895,3600,270.75e-06
Alpha and A,Generated,896,3600,23.41e-03
Alpha and A,Generated,897,3600,4.95e-03
Alpha and A,Generated,898,3600,3.53e-03
Alpha and A,Generated,899,3600,42.23e-03
Alpha and A,Generated,900,3600,15.30e-03
Alpha and A,Improved,896,3600,106.27e-06
Alpha and A,Improved,897,3600,255.68e-06
Alpha and A,Improved,898,3600,323.75e-06
Alpha and A,Improved,899,3600,69.88e-06
Alpha and A,Improved,900,3600,279.68e-06
Alpha and A,Generated,901,3700,2821.79e-06
Alpha and A,Generated,902,3700,774.30e-06
Alpha and A,Generated,903,3700,409.95e-06
Alpha and A,Generated,904,3700,30845.35e-06
Alpha and A,Generated,905,3700,18442.28e-06
Alpha and A,Improved,901,3700,1044.46e-06
Alpha and A,Improved,902,3700,553.86e-06
Alpha and A,Improved,903,3700,283.05e-06
Alpha and A,Improved,904,3700,167.58e-06
Alpha and A,Improved,905,3700,135.63e-06
Alpha and A,Generated,906,3700,1267.28e-06
Alpha and A,Generated,907,3700,4424.57e-06
Alpha and A,Generated,908,3700,1514.83e-06
Alpha and A,Generated,909,3700,870.66e-06
Alpha and A,Generated,910,3700,1951.05e-06
Alpha and A,Improved,906,3700,524.79e-06
Alpha and A,Improved,907,3700,176.15e-06
Alpha and A,Improved,908,3700,675.27e-06
Alpha and A,Improved,909,3700,616.91e-06
Alpha and A,Improved,910,3700,1008.43e-06
Alpha and A,Generated,911,3700,1692.04e-06
Alpha and A,Generated,912,3700,239.07e-06
Alpha and A,Generated,913,3700,1362.57e-06
Alpha and A,Generated,914,3700,51496.03e-06
Alpha and A,Generated,915,3700,20805.28e-06
Alpha and A,Improved,911,3700,1326.17e-06
Alpha and A,Improved,912,3700,150.56e-06
Alpha and A,Improved,913,3700,745.68e-06
Alpha and A,Improved,914,3700,62.97e-06
Alpha and A,Improved,915,3700,93.62e-06
Alpha and A,Generated,916,3700,752.92e-06
Alpha and A,Generated,917,3700,1996.96e-06
Alpha and A,Generated,918,3700,178.31e-06
Alpha and A,Generated,919,3700,1004.91e-06
Alpha and A,Generated,920,3700,10291.16e-06
Alpha and A,Improved,916,3700,570.72e-06
Alpha and A,Improved,917,3700,551.28e-06
Alpha and A,Improved,918,3700,104.32e-06
Alpha and A,Improved,919,3700,777.90e-06
Alpha and A,Improved,920,3700,450.13e-06
Alpha and A,Generated,921,3700,10423.24e-06
Alpha and A,Generated,922,3700,30098.76e-06
Alpha and A,Generated,923,3700,721.10e-06
Alpha and A,Generated,924,3700,10834.02e-06
Alpha and A,Generated,925,3700,552.63e-06
Alpha and A,Improved,921,3700,119.97e-06
Alpha and A,Improved,922,3700,575.64e-06
Alpha and A,Improved,923,3700,551.08e-06
Alpha and A,Improved,924,3700,488.92e-06
Alpha and A,Improved,925,3700,137.67e-06
Alpha and A,Generated,926,3800,4385.36e-06
Alpha and A,Generated,927,3800,20909.96e-06
Alpha and A,Generated,928,3800,183.24e-06
Alpha and A,Generated,929,3800,787.42e-06
Alpha and A,Generated,930,3800,322.50e-06
Alpha and A,Improved,926,3800,320.85e-06
Alpha and A,Improved,927,3800,461.82e-06
Alpha and A,Improved,928,3800,108.08e-06
Alpha and A,Improved,929,3800,616.75e-06
Alpha and A,Improved,930,3800,222.92e-06
Alpha and A,Generated,931,3800,377.65e-06
Alpha and A,Generated,932,3800,36322.43e-06
Alpha and A,Generated,933,3800,958.60e-06
Alpha and A,Generated,934,3800,557.56e-06
Alpha and A,Generated,935,3800,3212.32e-06
Alpha and A,Improved,931,3800,257.56e-06
Alpha and A,Improved,932,3800,150.79e-06
Alpha and A,Improved,933,3800,710.65e-06
Alpha and A,Improved,934,3800,384.57e-06
Alpha and A,Improved,935,3800,1013.10e-06
Alpha and A,Generated,936,3800,1004.78e-06
Alpha and A,Generated,937,3800,1468.16e-06
Alpha and A,Generated,938,3800,12146.64e-06
Alpha and A,Generated,939,3800,821.87e-06
Alpha and A,Generated,940,3800,493.08e-06
Alpha and A,Improved,936,3800,534.13e-06
Alpha and A,Improved,937,3800,842.49e-06
Alpha and A,Improved,938,3800,131.00e-06
Alpha and A,Improved,939,3800,610.79e-06
Alpha and A,Improved,940,3800,350.51e-06
Alpha and A,Generated,941,3800,1064.30e-06
Alpha and A,Generated,942,3800,1468.11e-06
Alpha and A,Generated,943,3800,1181.64e-06
Alpha and A,Generated,944,3800,739.78e-06
Alpha and A,Generated,945,3800,727.60e-06
Alpha and A,Improved,941,3800,820.76e-06
Alpha and A,Improved,942,3800,361.52e-06
Alpha and A,Improved,943,3800,927.34e-06
Alpha and A,Improved,944,3800,431.73e-06
Alpha and A,Improved,945,3800,523.92e-06
Alpha and A,Generated,946,3800,10435.12e-06
Alpha and A,Generated,947,3800,9106.35e-06
Alpha and A,Generated,948,3800,13325.60e-06
Alpha and A,Generated,949,3800,15444.09e-06
Alpha and A,Generated,950,3800,254.68e-06
Alpha and A,Improved,946,3800,422.69e-06
Alpha and A,Improved,947,3800,333.00e-06
Alpha and A,Improved,948,3800,354.55e-06
Alpha and A,Improved,949,3800,600.55e-06
Alpha and A,Improved,950,3800,137.24e-06
Alpha and A,Generated,951,3900,55198.95e-06
Alpha and A,Generated,952,3900,1388.54e-06
Alpha and A,Generated,953,3900,936.99e-06
Alpha and A,Generated,954,3900,426.37e-06
Alpha and A,Generated,955,3900,4396.15e-06
Alpha and A,Improved,951,3900,96.29e-06
Alpha and A,Improved,952,3900,1176.38e-06
Alpha and A,Improved,953,3900,716.27e-06
Alpha and A,Improved,954,3900,344.74e-06
Alpha and A,Improved,955,3900,491.15e-06
Alpha and A,Generated,956,3900,1685.72e-06
Alpha and A,Generated,957,3900,636.53e-06
Alpha and A,Generated,958,3900,32003.10e-06
Alpha and A,Generated,959,3900,23824.81e-06
Alpha and A,Generated,960,3900,49802.64e-06
Alpha and A,Improved,956,3900,735.92e-06
Alpha and A,Improved,957,3900,449.54e-06
Alpha and A,Improved,958,3900,192.33e-06
Alpha and A,Improved,959,3900,747.58e-06
Alpha and A,Improved,960,3900,90.51e-06
Alpha and A,Generated,961,3900,818.77e-06
Alpha and A,Generated,962,3900,11309.95e-06
Alpha and A,Generated,963,3900,1126.23e-06
Alpha and A,Generated,964,3900,236.45e-06
Alpha and A,Generated,965,3900,17772.65e-06
Alpha and A,Improved,961,3900,537.65e-06
Alpha and A,Improved,962,3900,742.30e-06
Alpha and A,Improved,963,3900,791.55e-06
Alpha and A,Improved,964,3900,123.20e-06
Alpha and A,Improved,965,3900,245.90e-06
Alpha and A,Generated,966,3900,4895.32e-06
Alpha and A,Generated,967,3900,36575.66e-06
Alpha and A,Generated,968,3900,996.23e-06
Alpha and A,Generated,969,3900,26491.07e-06
Alpha and A,Generated,970,3900,36731.43e-06
Alpha and A,Improved,966,3900,878.00e-06
Alpha and A,Improved,967,3900,181.58e-06
Alpha and A,Improved,968,3900,729.02e-06
Alpha and A,Improved,969,3900,303.87e-06
Alpha and A,Improved,970,3900,227.17e-06
Alpha and A,Generated,971,3900,174.87e-06
Alpha and A,Generated,972,3900,255.54e-06
Alpha and A,Generated,973,3900,21504.31e-06
Alpha and A,Generated,974,3900,4405.87e-06
Alpha and A,Generated,975,3900,1431.30e-06
Alpha and A,Improved,971,3900,104.76e-06
Alpha and A,Improved,972,3900,193.99e-06
Alpha and A,Improved,973,3900,229.69e-06
Alpha and A,Improved,974,3900,348.70e-06
Alpha and A,Improved,975,3900,1084.50e-06
Alpha and A,Generated,976,4000,1328.13e-06
Alpha and A,Generated,977,4000,929.58e-06
Alpha and A,Generated,978,4000,23548.92e-06
Alpha and A,Generated,979,4000,7304.74e-06
Alpha and A,Generated,980,4000,919.72e-06
Alpha and A,Improved,976,4000,1046.79e-06
Alpha and A,Improved,977,4000,654.93e-06
Alpha and A,Improved,978,4000,467.46e-06
Alpha and A,Improved,979,4000,645.60e-06
Alpha and A,Improved,980,4000,689.06e-06
Alpha and A,Generated,981,4000,5884.52e-06
Alpha and A,Generated,982,4000,225.27e-06
Alpha and A,Generated,983,4000,53376.01e-06
Alpha and A,Generated,984,4000,3508.00e-06
Alpha and A,Generated,985,4000,175.25e-06
Alpha and A,Improved,981,4000,634.51e-06
Alpha and A,Improved,982,4000,136.55e-06
Alpha and A,Improved,983,4000,190.97e-06
Alpha and A,Improved,984,4000,942.83e-06
Alpha and A,Improved,985,4000,107.89e-06
Alpha and A,Generated,986,4000,30134.94e-06
Alpha and A,Generated,987,4000,773.31e-06
Alpha and A,Generated,988,4000,1165.90e-06
Alpha and A,Generated,989,4000,282.54e-06
Alpha and A,Generated,990,4000,2080.58e-06
Alpha and A,Improved,986,4000,344.91e-06
Alpha and A,Improved,987,4000,564.21e-06
Alpha and A,Improved,988,4000,917.11e-06
Alpha and A,Improved,989,4000,177.38e-06
Alpha and A,Improved,990,4000,1612.20e-06
Alpha and A,Generated,991,4000,26519.77e-06
Alpha and A,Generated,992,4000,1566.55e-06
Alpha and A,Generated,993,4000,48846.55e-06
Alpha and A,Generated,994,4000,6665.91e-06
Alpha and A,Generated,995,4000,363.74e-06
Alpha and A,Improved,991,4000,159.40e-06
Alpha and A,Improved,992,4000,722.99e-06
Alpha and A,Improved,993,4000,136.82e-06
Alpha and A,Improved,994,4000,521.76e-06
Alpha and A,Improved,995,4000,239.20e-06
Alpha and A,Generated,996,4000,10825.42e-06
Alpha and A,Generated,997,4000,4278.92e-06
Alpha and A,Generated,998,4000,444.39e-06
Alpha and A,Generated,999,4000,462.27e-06
Alpha and A,Generated,1000,4000,5807.66e-06
Alpha and A,Improved,996,4000,881.73e-06
Alpha and A,Improved,997,4000,701.09e-06
Alpha and A,Improved,998,4000,308.76e-06
Alpha and A,Improved,999,4000,163.67e-06
Alpha and A,Improved,1000,4000,771.68e-06
Alpha and A,Generated,1001,4100,55101.91e-06
Alpha and A,Generated,1002,4100,701.97e-06
Alpha and A,Generated,1003,4100,56615.13e-06
Alpha and A,Generated,1004,4100,421.26e-06
Alpha and A,Generated,1005,4100,10676.03e-06
Alpha and A,Improved,1001,4100,99.18e-06
Alpha and A,Improved,1002,4100,549.22e-06
Alpha and A,Improved,1003,4100,78.31e-06
Alpha and A,Improved,1004,4100,294.27e-06
Alpha and A,Improved,1005,4100,647.35e-06
Alpha and A,Generated,1006,4100,8350.32e-06
Alpha and A,Generated,1007,4100,611.37e-06
Alpha and A,Generated,1008,4100,957.98e-06
Alpha and A,Generated,1009,4100,1421.72e-06
Alpha and A,Generated,1010,4100,242.68e-06
Alpha and A,Improved,1006,4100,444.49e-06
Alpha and A,Improved,1007,4100,467.53e-06
Alpha and A,Improved,1008,4100,772.03e-06
Alpha and A,Improved,1009,4100,402.00e-06
Alpha and A,Improved,1010,4100,126.41e-06
Alpha and A,Generated,1011,4100,26514.03e-06
Alpha and A,Generated,1012,4100,430.13e-06
Alpha and A,Generated,1013,4100,2822.58e-06
Alpha and A,Generated,1014,4100,6971.98e-06
Alpha and A,Generated,1015,4100,32844.71e-06
Alpha and A,Improved,1011,4100,115.71e-06
Alpha and A,Improved,1012,4100,580.65e-06
Alpha and A,Improved,1013,4100,1096.43e-06
Alpha and A,Improved,1014,4100,859.35e-06
Alpha and A,Improved,1015,4100,68.65e-06
Alpha and A,Generated,1016,4100,4972.89e-06
Alpha and A,Generated,1017,4100,9042.41e-06
Alpha and A,Generated,1018,4100,202.24e-06
Alpha and A,Generated,1019,4100,5434.53e-06
Alpha and A,Generated,1020,4100,899.98e-06
Alpha and A,Improved,1016,4100,512.57e-06
Alpha and A,Improved,1017,4100,215.30e-06
Alpha and A,Improved,1018,4100,122.74e-06
Alpha and A,Improved,1019,4100,403.43e-06
Alpha and A,Improved,1020,4100,657.42e-06
Alpha and A,Generated,1021,4100,60850.70e-06
Alpha and A,Generated,1022,4100,15242.42e-06
Alpha and A,Generated,1023,4100,691.97e-06
Alpha and A,Generated,1024,4100,4730.06e-06
Alpha and A,Generated,1025,4100,250.32e-06
Alpha and A,Improved,1021,4100,71.70e-06
Alpha and A,Improved,1022,4100,449.73e-06
Alpha and A,Improved,1023,4100,507.33e-06
Alpha and A,Improved,1024,4100,540.06e-06
Alpha and A,Improved,1025,4100,158.52e-06
Alpha and A,Generated,1026,4200,22060.44e-06
