set,algorithm,id,size,time
Alpha,Generated,368,1402,64.06e-06
Alpha,Generated,369,1402,67.47e-06
Alpha,Generated,370,1402,163.52e-06
Alpha,Improved,366,1402,68.38e-06
Alpha,Improved,367,1402,84.46e-06
Alpha,Improved,368,1402,40.57e-06
Alpha,Improved,369,1402,44.70e-06
Alpha,Improved,370,1402,120.62e-06
Alpha,Generated,371,1402,224.37e-06
Alpha,Generated,372,1402,135.98e-06
Alpha,Generated,373,1402,312.70e-06
Alpha,Generated,374,1402,67.93e-06
Alpha,Generated,375,1402,337.15e-06
Alpha,Improved,371,1402,158.32e-06
Alpha,Improved,372,1402,90.47e-06
Alpha,Improved,373,1402,224.19e-06
Alpha,Improved,374,1402,35.79e-06
Alpha,Improved,375,1402,254.31e-06
Alpha,Generated,376,1502,171.61e-06
Alpha,Generated,377,1502,319.26e-06
Alpha,Generated,378,1502,232.84e-06
Alpha,Generated,379,1502,136.85e-06
Alpha,Generated,380,1502,395.32e-06
Alpha,Improved,376,1502,128.90e-06
Alpha,Improved,377,1502,225.85e-06
Alpha,Improved,378,1502,167.58e-06
Alpha,Improved,379,1502,99.76e-06
Alpha,Improved,380,1502,303.51e-06
Alpha,Generated,381,1502,225.10e-06
Alpha,Generated,382,1502,327.88e-06
Alpha,Generated,383,1502,374.36e-06
Alpha,Generated,384,1502,103.78e-06
Alpha,Generated,385,1502,33.79e-06
Alpha,Improved,381,1502,158.37e-06
Alpha,Improved,382,1502,242.96e-06
Alpha,Improved,383,1502,283.69e-06
Alpha,Improved,384,1502,61.01e-06
Alpha,Improved,385,1502,11.85e-06
Alpha,Generated,386,1502,146.44e-06
Alpha,Generated,387,1502,205.60e-06
Alpha,Generated,388,1502,399.76e-06
Alpha,Generated,389,1502,348.88e-06
Alpha,Generated,390,1502,480.77e-06
Alpha,Improved,386,1502,117.64e-06
Alpha,Improved,387,1502,146.94e-06
Alpha,Improved,388,1502,309.92e-06
Alpha,Improved,389,1502,240.63e-06
Alpha,Improved,390,1502,368.21e-06
Alpha,Generated,391,1502,58.91e-06
Alpha,Generated,392,1502,98.24e-06
Alpha,Generated,393,1502,29.28e-06
Alpha,Generated,394,1502,124.48e-06
Alpha,Generated,395,1502,57.38e-06
Alpha,Improved,391,1502,35.82e-06
Alpha,Improved,392,1502,64.78e-06
Alpha,Improved,393,1502,14.65e-06
Alpha,Improved,394,1502,88.60e-06
Alpha,Improved,395,1502,32.18e-06
Alpha,Generated,396,1502,108.00e-06
Alpha,Generated,397,1502,97.32e-06
Alpha,Generated,398,1502,127.11e-06
Alpha,Generated,399,1502,189.34e-06
Alpha,Generated,400,1502,90.11e-06
Alpha,Improved,396,1502,74.77e-06
Alpha,Improved,397,1502,62.19e-06
Alpha,Improved,398,1502,88.72e-06
Alpha,Improved,399,1502,136.64e-06
Alpha,Improved,400,1502,59.65e-06
Alpha,Generated,401,1602,76.34e-06
Alpha,Generated,402,1602,21.25e-06
Alpha,Generated,403,1602,166.73e-06
Alpha,Generated,404,1602,51.37e-06
Alpha,Generated,405,1602,67.44e-06
Alpha,Improved,401,1602,49.04e-06
Alpha,Improved,402,1602,9.15e-06
Alpha,Improved,403,1602,118.25e-06
Alpha,Improved,404,1602,30.71e-06
Alpha,Improved,405,1602,42.68e-06
Alpha,Generated,406,1602,82.60e-06
Alpha,Generated,407,1602,127.32e-06
Alpha,Generated,408,1602,82.85e-06
Alpha,Generated,409,1602,210.97e-06
Alpha,Generated,410,1602,19.93e-06
Alpha,Improved,406,1602,51.67e-06
Alpha,Improved,407,1602,89.96e-06
Alpha,Improved,408,1602,55.50e-06
Alpha,Improved,409,1602,159.04e-06
Alpha,Improved,410,1602,7.49e-06
Alpha,Generated,411,1602,311.48e-06
Alpha,Generated,412,1602,283.39e-06
Alpha,Generated,413,1602,144.15e-06
Alpha,Generated,414,1602,417.69e-06
Alpha,Generated,415,1602,344.00e-06
Alpha,Improved,411,1602,225.25e-06
Alpha,Improved,412,1602,219.53e-06
Alpha,Improved,413,1602,93.33e-06
Alpha,Improved,414,1602,286.60e-06
Alpha,Improved,415,1602,244.85e-06
Alpha,Generated,416,1602,191.97e-06
Alpha,Generated,417,1602,113.27e-06
Alpha,Generated,418,1602,87.60e-06
Alpha,Generated,419,1602,236.79e-06
Alpha,Generated,420,1602,439.62e-06
Alpha,Improved,416,1602,269.32e-06
Alpha,Improved,417,1602,139.44e-06
Alpha,Improved,418,1602,110.12e-06
Alpha,Improved,419,1602,185.40e-06
Alpha,Improved,420,1602,335.28e-06
Alpha,Generated,421,1602,441.74e-06
Alpha,Generated,422,1602,230.72e-06
Alpha,Generated,423,1602,90.58e-06
Alpha,Generated,424,1602,91.51e-06
Alpha,Generated,425,1602,145.81e-06
Alpha,Improved,421,1602,331.52e-06
Alpha,Improved,422,1602,161.68e-06
Alpha,Improved,423,1602,47.34e-06
Alpha,Improved,424,1602,53.06e-06
Alpha,Improved,425,1602,93.07e-06
Alpha,Generated,426,1702,64.62e-06
Alpha,Generated,427,1702,27.81e-06
Alpha,Generated,428,1702,45.24e-06
Alpha,Generated,429,1702,42.80e-06
Alpha,Generated,430,1702,166.99e-06
Alpha,Improved,426,1702,40.35e-06
Alpha,Improved,427,1702,12.22e-06
Alpha,Improved,428,1702,25.68e-06
Alpha,Improved,429,1702,20.59e-06
Alpha,Improved,430,1702,117.17e-06
Alpha,Generated,431,1702,178.22e-06
Alpha,Generated,432,1702,357.46e-06
Alpha,Generated,433,1702,585.46e-06
Alpha,Generated,434,1702,331.33e-06
Alpha,Generated,435,1702,463.51e-06
Alpha,Improved,431,1702,120.66e-06
Alpha,Improved,432,1702,259.74e-06
Alpha,Improved,433,1702,451.49e-06
Alpha,Improved,434,1702,216.62e-06
Alpha,Improved,435,1702,344.72e-06
Alpha,Generated,436,1702,139.01e-06
Alpha,Generated,437,1702,89.69e-06
Alpha,Generated,438,1702,97.18e-06
Alpha,Generated,439,1702,40.43e-06
Alpha,Generated,440,1702,151.25e-06
Alpha,Improved,436,1702,186.96e-06
Alpha,Improved,437,1702,114.17e-06
Alpha,Improved,438,1702,124.48e-06
Alpha,Improved,439,1702,17.72e-06
Alpha,Improved,440,1702,95.66e-06
Alpha,Generated,441,1702,565.97e-06
Alpha,Generated,442,1702,66.99e-06
Alpha,Generated,443,1702,241.74e-06
Alpha,Generated,444,1702,169.69e-06
Alpha,Generated,445,1702,368.62e-06
Alpha,Improved,441,1702,428.93e-06
Alpha,Improved,442,1702,36.52e-06
Alpha,Improved,443,1702,163.18e-06
Alpha,Improved,444,1702,113.16e-06
Alpha,Improved,445,1702,272.12e-06
Alpha,Generated,446,1702,77.12e-06
Alpha,Generated,447,1702,280.27e-06
Alpha,Generated,448,1702,210.57e-06
Alpha,Generated,449,1702,407.40e-06
Alpha,Generated,450,1702,315.57e-06
Alpha,Improved,446,1702,42.21e-06
Alpha,Improved,447,1702,198.32e-06
Alpha,Improved,448,1702,141.38e-06
Alpha,Improved,449,1702,303.73e-06
Alpha,Improved,450,1702,227.75e-06
Alpha,Generated,451,1802,199.78e-06
Alpha,Generated,452,1802,254.85e-06
Alpha,Generated,453,1802,192.41e-06
Alpha,Generated,454,1802,549.64e-06
Alpha,Generated,455,1802,261.70e-06
Alpha,Improved,451,1802,130.24e-06
Alpha,Improved,452,1802,173.98e-06
Alpha,Improved,453,1802,127.59e-06
Alpha,Improved,454,1802,417.80e-06
Alpha,Improved,455,1802,188.45e-06
Alpha,Generated,456,1802,190.65e-06
Alpha,Generated,457,1802,107.77e-06
Alpha,Generated,458,1802,205.18e-06
Alpha,Generated,459,1802,117.50e-06
Alpha,Generated,460,1802,57.87e-06
Alpha,Improved,456,1802,137.66e-06
Alpha,Improved,457,1802,74.35e-06
Alpha,Improved,458,1802,150.88e-06
Alpha,Improved,459,1802,82.58e-06
Alpha,Improved,460,1802,32.03e-06
Alpha,Generated,461,1802,51.14e-06
Alpha,Generated,462,1802,136.55e-06
Alpha,Generated,463,1802,41.28e-06
Alpha,Generated,464,1802,105.62e-06
Alpha,Generated,465,1802,144.43e-06
Alpha,Improved,461,1802,23.36e-06
Alpha,Improved,462,1802,87.87e-06
Alpha,Improved,463,1802,15.41e-06
Alpha,Improved,464,1802,64.28e-06
Alpha,Improved,465,1802,92.78e-06
Alpha,Generated,466,1802,59.38e-06
Alpha,Generated,467,1802,57.14e-06
Alpha,Generated,468,1802,47.52e-06
Alpha,Generated,469,1802,174.12e-06
Alpha,Generated,470,1802,304.56e-06
Alpha,Improved,466,1802,70.65e-06
Alpha,Improved,467,1802,59.95e-06
Alpha,Improved,468,1802,49.51e-06
Alpha,Improved,469,1802,124.32e-06
Alpha,Improved,470,1802,211.77e-06
Alpha,Generated,471,1802,262.80e-06
Alpha,Generated,472,1802,180.82e-06
Alpha,Generated,473,1802,104.29e-06
Alpha,Generated,474,1802,182.55e-06
Alpha,Generated,475,1802,54.78e-06
Alpha,Improved,471,1802,189.10e-06
Alpha,Improved,472,1802,126.50e-06
Alpha,Improved,473,1802,70.72e-06
Alpha,Improved,474,1802,129.57e-06
Alpha,Improved,475,1802,29.57e-06
Alpha,Generated,476,1902,399.99e-06
Alpha,Generated,477,1902,302.65e-06
Alpha,Generated,478,1902,301.22e-06
Alpha,Generated,479,1902,532.40e-06
Alpha,Generated,480,1902,330.65e-06
Alpha,Improved,476,1902,290.35e-06
Alpha,Improved,477,1902,216.28e-06
Alpha,Improved,478,1902,221.24e-06
Alpha,Improved,479,1902,414.17e-06
Alpha,Improved,480,1902,227.00e-06
Alpha,Generated,481,1902,183.50e-06
Alpha,Generated,482,1902,78.22e-06
Alpha,Generated,483,1902,350.38e-06
Alpha,Generated,484,1902,235.27e-06
Alpha,Generated,485,1902,634.60e-06
Alpha,Improved,481,1902,253.46e-06
Alpha,Improved,482,1902,94.27e-06
Alpha,Improved,483,1902,356.09e-06
Alpha,Improved,484,1902,162.93e-06
Alpha,Improved,485,1902,465.49e-06
Alpha,Generated,486,1902,196.98e-06
Alpha,Generated,487,1902,191.49e-06
Alpha,Generated,488,1902,137.95e-06
Alpha,Generated,489,1902,138.91e-06
Alpha,Generated,490,1902,318.29e-06
Alpha,Improved,486,1902,143.37e-06
Alpha,Improved,487,1902,136.82e-06
Alpha,Improved,488,1902,100.20e-06
Alpha,Improved,489,1902,97.47e-06
Alpha,Improved,490,1902,246.57e-06
Alpha,Generated,491,1902,243.98e-06
Alpha,Generated,492,1902,174.12e-06
Alpha,Generated,493,1902,710.49e-06
Alpha,Generated,494,1902,239.02e-06
Alpha,Generated,495,1902,38.64e-06
Alpha,Improved,491,1902,191.66e-06
Alpha,Improved,492,1902,122.37e-06
Alpha,Improved,493,1902,571.76e-06
Alpha,Improved,494,1902,171.45e-06
Alpha,Improved,495,1902,12.15e-06
Alpha,Generated,496,1902,120.80e-06
Alpha,Generated,497,1902,55.42e-06
Alpha,Generated,498,1902,357.73e-06
Alpha,Generated,499,1902,531.83e-06
Alpha,Generated,500,1902,209.24e-06
Alpha,Improved,496,1902,73.01e-06
Alpha,Improved,497,1902,24.70e-06
Alpha,Improved,498,1902,259.36e-06
Alpha,Improved,499,1902,425.75e-06
Alpha,Improved,500,1902,139.11e-06
Alpha,Generated,501,2002,642.01e-06
Alpha,Generated,502,2002,699.78e-06
Alpha,Generated,503,2002,113.90e-06
Alpha,Generated,504,2002,253.75e-06
Alpha,Generated,505,2002,251.11e-06
Alpha,Improved,501,2002,586.94e-06
Alpha,Improved,502,2002,546.47e-06
Alpha,Improved,503,2002,69.73e-06
Alpha,Improved,504,2002,170.82e-06
Alpha,Improved,505,2002,173.59e-06
Alpha,Generated,506,2002,186.03e-06
Alpha,Generated,507,2002,188.88e-06
Alpha,Generated,508,2002,157.16e-06
Alpha,Generated,509,2002,141.74e-06
Alpha,Generated,510,2002,421.67e-06
Alpha,Improved,506,2002,194.08e-06
Alpha,Improved,507,2002,262.92e-06
Alpha,Improved,508,2002,205.78e-06
Alpha,Improved,509,2002,180.98e-06
Alpha,Improved,510,2002,622.54e-06
Alpha,Generated,511,2002,250.41e-06
Alpha,Generated,512,2002,288.78e-06
Alpha,Generated,513,2002,210.88e-06
Alpha,Generated,514,2002,205.18e-06
Alpha,Generated,515,2002,656.87e-06
Alpha,Improved,511,2002,207.65e-06
Alpha,Improved,512,2002,202.89e-06
Alpha,Improved,513,2002,147.04e-06
Alpha,Improved,514,2002,122.67e-06
Alpha,Improved,515,2002,516.17e-06
Alpha,Generated,516,2002,215.14e-06
Alpha,Generated,517,2002,201.19e-06
Alpha,Generated,518,2002,30.28e-06
Alpha,Generated,519,2002,212.11e-06
Alpha,Generated,520,2002,554.23e-06
Alpha,Improved,516,2002,305.40e-06
Alpha,Improved,517,2002,282.75e-06
Alpha,Improved,518,2002,23.26e-06
Alpha,Improved,519,2002,137.77e-06
Alpha,Improved,520,2002,424.75e-06
Alpha,Generated,521,2002,310.25e-06
Alpha,Generated,522,2002,58.36e-06
Alpha,Generated,523,2002,152.64e-06
Alpha,Generated,524,2002,256.56e-06
Alpha,Generated,525,2002,314.69e-06
Alpha,Improved,521,2002,450.92e-06
Alpha,Improved,522,2002,63.24e-06
Alpha,Improved,523,2002,197.30e-06
Alpha,Improved,524,2002,225.32e-06
Alpha,Improved,525,2002,208.28e-06
Alpha,Generated,526,2102,243.84e-06
Alpha,Generated,527,2102,247.19e-06
Alpha,Generated,528,2102,151.75e-06
Alpha,Generated,529,2102,21.99e-06
Alpha,Generated,530,2102,248.43e-06
Alpha,Improved,526,2102,177.57e-06
Alpha,Improved,527,2102,182.77e-06
Alpha,Improved,528,2102,105.57e-06
Alpha,Improved,529,2102,7.07e-06
Alpha,Improved,530,2102,187.02e-06
Alpha,Generated,531,2102,163.91e-06
Alpha,Generated,532,2102,54.88e-06
Alpha,Generated,533,2102,143.79e-06
Alpha,Generated,534,2102,83.93e-06
Alpha,Generated,535,2102,25.43e-06
Alpha,Improved,531,2102,114.25e-06
Alpha,Improved,532,2102,30.78e-06
Alpha,Improved,533,2102,102.68e-06
Alpha,Improved,534,2102,53.02e-06
Alpha,Improved,535,2102,9.17e-06
Alpha,Generated,536,2102,432.36e-06
Alpha,Generated,537,2102,113.46e-06
Alpha,Generated,538,2102,317.78e-06
Alpha,Generated,539,2102,75.57e-06
Alpha,Generated,540,2102,86.68e-06
Alpha,Improved,536,2102,317.84e-06
Alpha,Improved,537,2102,67.54e-06
Alpha,Improved,538,2102,222.89e-06
Alpha,Improved,539,2102,38.95e-06
Alpha,Improved,540,2102,46.73e-06
Alpha,Generated,541,2102,172.58e-06
Alpha,Generated,542,2102,145.64e-06
Alpha,Generated,543,2102,223.27e-06
Alpha,Generated,544,2102,80.58e-06
Alpha,Generated,545,2102,187.90e-06
Alpha,Improved,541,2102,118.23e-06
Alpha,Improved,542,2102,101.59e-06
Alpha,Improved,543,2102,161.59e-06
Alpha,Improved,544,2102,43.35e-06
Alpha,Improved,545,2102,137.31e-06
Alpha,Generated,546,2102,248.61e-06
Alpha,Generated,547,2102,202.44e-06
Alpha,Generated,548,2102,325.83e-06
Alpha,Generated,549,2102,192.10e-06
Alpha,Generated,550,2102,22.80e-06
Alpha,Improved,546,2102,192.53e-06
Alpha,Improved,547,2102,144.68e-06
Alpha,Improved,548,2102,256.64e-06
Alpha,Improved,549,2102,137.11e-06
Alpha,Improved,550,2102,7.36e-06
Alpha,Generated,551,2202,91.94e-06
Alpha,Generated,552,2202,224.53e-06
Alpha,Generated,553,2202,109.64e-06
Alpha,Generated,554,2202,264.59e-06
Alpha,Generated,555,2202,325.05e-06
Alpha,Improved,551,2202,56.73e-06
Alpha,Improved,552,2202,165.78e-06
Alpha,Improved,553,2202,70.18e-06
Alpha,Improved,554,2202,189.54e-06
Alpha,Improved,555,2202,248.96e-06
Alpha,Generated,556,2202,255.33e-06
Alpha,Generated,557,2202,139.11e-06
Alpha,Generated,558,2202,240.91e-06
Alpha,Generated,559,2202,646.01e-06
Alpha,Generated,560,2202,673.49e-06
Alpha,Improved,556,2202,174.34e-06
Alpha,Improved,557,2202,83.60e-06
Alpha,Improved,558,2202,159.31e-06
Alpha,Improved,559,2202,479.16e-06
Alpha,Improved,560,2202,519.52e-06
Alpha,Generated,561,2202,207.64e-06
Alpha,Generated,562,2202,150.24e-06
Alpha,Generated,563,2202,541.44e-06
Alpha,Generated,564,2202,540.12e-06
Alpha,Generated,565,2202,288.61e-06
Alpha,Improved,561,2202,150.07e-06
Alpha,Improved,562,2202,95.57e-06
Alpha,Improved,563,2202,399.61e-06
Alpha,Improved,564,2202,409.37e-06
Alpha,Improved,565,2202,195.94e-06
Alpha,Generated,566,2202,423.06e-06
Alpha,Generated,567,2202,460.79e-06
Alpha,Generated,568,2202,248.36e-06
Alpha,Generated,569,2202,396.72e-06
Alpha,Generated,570,2202,539.86e-06
Alpha,Improved,566,2202,303.97e-06
Alpha,Improved,567,2202,332.96e-06
Alpha,Improved,568,2202,159.48e-06
Alpha,Improved,569,2202,276.22e-06
Alpha,Improved,570,2202,404.30e-06
Alpha,Generated,571,2202,284.96e-06
Alpha,Generated,572,2202,744.96e-06
Alpha,Generated,573,2202,366.14e-06
Alpha,Generated,574,2202,579.09e-06
Alpha,Generated,575,2202,505.66e-06
Alpha,Improved,571,2202,210.55e-06
Alpha,Improved,572,2202,566.63e-06
Alpha,Improved,573,2202,249.78e-06
Alpha,Improved,574,2202,427.59e-06
Alpha,Improved,575,2202,369.45e-06
Alpha,Generated,576,2302,247.93e-06
Alpha,Generated,577,2302,406.94e-06
Alpha,Generated,578,2302,184.30e-06
Alpha,Generated,579,2302,89.67e-06
Alpha,Generated,580,2302,65.25e-06
Alpha,Improved,576,2302,170.18e-06
Alpha,Improved,577,2302,304.45e-06
Alpha,Improved,578,2302,122.22e-06
Alpha,Improved,579,2302,45.76e-06
Alpha,Improved,580,2302,28.98e-06
Alpha,Generated,581,2302,252.94e-06
Alpha,Generated,582,2302,278.11e-06
Alpha,Generated,583,2302,372.13e-06
Alpha,Generated,584,2302,229.18e-06
Alpha,Generated,585,2302,168.13e-06
Alpha,Improved,581,2302,181.00e-06
Alpha,Improved,582,2302,211.54e-06
Alpha,Improved,583,2302,282.12e-06
Alpha,Improved,584,2302,168.31e-06
Alpha,Improved,585,2302,115.80e-06
Alpha,Generated,586,2302,270.54e-06
Alpha,Generated,587,2302,148.36e-06
Alpha,Generated,588,2302,196.12e-06
Alpha,Generated,589,2302,505.80e-06
Alpha,Generated,590,2302,433.81e-06
Alpha,Improved,586,2302,209.22e-06
Alpha,Improved,587,2302,88.38e-06
Alpha,Improved,588,2302,134.53e-06
Alpha,Improved,589,2302,380.71e-06
Alpha,Improved,590,2302,319.89e-06
Alpha,Generated,591,2302,169.18e-06
Alpha,Generated,592,2302,425.02e-06
Alpha,Generated,593,2302,394.61e-06
Alpha,Generated,594,2302,265.42e-06
Alpha,Generated,595,2302,178.19e-06
Alpha,Improved,591,2302,96.48e-06
Alpha,Improved,592,2302,300.05e-06
Alpha,Improved,593,2302,291.02e-06
Alpha,Improved,594,2302,189.90e-06
Alpha,Improved,595,2302,113.02e-06
Alpha,Generated,596,2302,520.11e-06
Alpha,Generated,597,2302,267.41e-06
Alpha,Generated,598,2302,234.83e-06
Alpha,Generated,599,2302,468.20e-06
Alpha,Generated,600,2302,51.29e-06
Alpha,Improved,596,2302,452.70e-06
Alpha,Improved,597,2302,189.93e-06
Alpha,Improved,598,2302,165.31e-06
Alpha,Improved,599,2302,362.71e-06
Alpha,Improved,600,2302,20.58e-06
Alpha,Generated,601,2402,321.35e-06
Alpha,Generated,602,2402,301.53e-06
Alpha,Generated,603,2402,112.60e-06
Alpha,Generated,604,2402,54.16e-06
Alpha,Generated,605,2402,428.73e-06
Alpha,Improved,601,2402,248.89e-06
Alpha,Improved,602,2402,210.09e-06
Alpha,Improved,603,2402,53.42e-06
Alpha,Improved,604,2402,20.69e-06
Alpha,Improved,605,2402,315.92e-06
Alpha,Generated,606,2402,134.89e-06
Alpha,Generated,607,2402,207.15e-06
Alpha,Generated,608,2402,844.68e-06
Alpha,Generated,609,2402,781.45e-06
Alpha,Generated,610,2402,259.78e-06
Alpha,Improved,606,2402,76.69e-06
Alpha,Improved,607,2402,138.36e-06
Alpha,Improved,608,2402,681.18e-06
Alpha,Improved,609,2402,592.36e-06
Alpha,Improved,610,2402,167.59e-06
Alpha,Generated,611,2402,382.94e-06
Alpha,Generated,612,2402,334.44e-06
Alpha,Generated,613,2402,331.86e-06
Alpha,Generated,614,2402,561.03e-06
Alpha,Generated,615,2402,190.84e-06
Alpha,Improved,611,2402,293.68e-06
Alpha,Improved,612,2402,237.90e-06
Alpha,Improved,613,2402,246.08e-06
Alpha,Improved,614,2402,459.85e-06
Alpha,Improved,615,2402,133.22e-06
Alpha,Generated,616,2402,184.47e-06
Alpha,Generated,617,2402,495.38e-06
Alpha,Generated,618,2402,120.15e-06
Alpha,Generated,619,2402,553.48e-06
Alpha,Generated,620,2402,675.55e-06
Alpha,Improved,616,2402,117.10e-06
Alpha,Improved,617,2402,353.97e-06
Alpha,Improved,618,2402,59.54e-06
Alpha,Improved,619,2402,405.41e-06
Alpha,Improved,620,2402,515.75e-06
Alpha,Generated,621,2402,181.42e-06
Alpha,Generated,622,2402,33.79e-06
Alpha,Generated,623,2402,296.02e-06
Alpha,Generated,624,2402,199.80e-06
Alpha,Generated,625,2402,256.94e-06
Alpha,Improved,621,2402,126.58e-06
Alpha,Improved,622,2402,14.04e-06
Alpha,Improved,623,2402,221.42e-06
Alpha,Improved,624,2402,139.87e-06
Alpha,Improved,625,2402,175.38e-06
Alpha,Generated,626,2502,51.88e-06
Alpha,Generated,627,2502,126.07e-06
Alpha,Generated,628,2502,337.02e-06
Alpha,Generated,629,2502,258.83e-06
Alpha,Generated,630,2502,95.91e-06
Alpha,Improved,626,2502,27.16e-06
Alpha,Improved,627,2502,82.66e-06
Alpha,Improved,628,2502,259.69e-06
Alpha,Improved,629,2502,187.38e-06
Alpha,Improved,630,2502,54.54e-06
Alpha,Generated,631,2502,49.19e-06
Alpha,Generated,632,2502,229.64e-06
Alpha,Generated,633,2502,184.07e-06
Alpha,Generated,634,2502,189.06e-06
Alpha,Generated,635,2502,305.65e-06
Alpha,Improved,631,2502,25.24e-06
Alpha,Improved,632,2502,165.38e-06
Alpha,Improved,633,2502,125.73e-06
Alpha,Improved,634,2502,134.68e-06
Alpha,Improved,635,2502,228.47e-06
Alpha,Generated,636,2502,139.75e-06
Alpha,Generated,637,2502,152.98e-06
Alpha,Generated,638,2502,199.01e-06
Alpha,Generated,639,2502,83.09e-06
Alpha,Generated,640,2502,262.58e-06
Alpha,Improved,636,2502,94.57e-06
Alpha,Improved,637,2502,107.43e-06
Alpha,Improved,638,2502,138.72e-06
Alpha,Improved,639,2502,50.10e-06
Alpha,Improved,640,2502,195.45e-06
Alpha,Generated,641,2502,430.63e-06
Alpha,Generated,642,2502,203.29e-06
Alpha,Generated,643,2502,176.28e-06
Alpha,Generated,644,2502,187.39e-06
Alpha,Generated,645,2502,104.05e-06
Alpha,Improved,641,2502,359.85e-06
Alpha,Improved,642,2502,142.82e-06
Alpha,Improved,643,2502,121.83e-06
Alpha,Improved,644,2502,134.48e-06
Alpha,Improved,645,2502,64.65e-06
Alpha,Generated,646,2502,645.94e-06
Alpha,Generated,647,2502,584.03e-06
Alpha,Generated,648,2502,300.42e-06
Alpha,Generated,649,2502,323.95e-06
Alpha,Generated,650,2502,380.13e-06
Alpha,Improved,646,2502,469.55e-06
Alpha,Improved,647,2502,424.45e-06
Alpha,Improved,648,2502,206.75e-06
Alpha,Improved,649,2502,223.11e-06
Alpha,Improved,650,2502,273.80e-06
Alpha,Generated,651,2602,266.10e-06
Alpha,Generated,652,2602,647.08e-06
Alpha,Generated,653,2602,167.50e-06
Alpha,Generated,654,2602,252.82e-06
Alpha,Generated,655,2602,187.07e-06
Alpha,Improved,651,2602,182.31e-06
Alpha,Improved,652,2602,466.79e-06
Alpha,Improved,653,2602,93.60e-06
Alpha,Improved,654,2602,162.92e-06
Alpha,Improved,655,2602,110.01e-06
Alpha,Generated,656,2602,283.00e-06
Alpha,Generated,657,2602,215.92e-06
Alpha,Generated,658,2602,103.53e-06
Alpha,Generated,659,2602,733.32e-06
Alpha,Generated,660,2602,450.76e-06
Alpha,Improved,656,2602,399.44e-06
Alpha,Improved,657,2602,286.46e-06
Alpha,Improved,658,2602,116.29e-06
Alpha,Improved,659,2602,626.49e-06
Alpha,Improved,660,2602,271.48e-06
Alpha,Generated,661,2602,746.89e-06
Alpha,Generated,662,2602,739.09e-06
Alpha,Generated,663,2602,556.69e-06
Alpha,Generated,664,2602,59.22e-06
Alpha,Generated,665,2602,451.56e-06
Alpha,Improved,661,2602,563.13e-06
Alpha,Improved,662,2602,557.29e-06
Alpha,Improved,663,2602,403.94e-06
Alpha,Improved,664,2602,23.71e-06
Alpha,Improved,665,2602,309.05e-06
Alpha,Generated,666,2602,120.43e-06
Alpha,Generated,667,2602,355.22e-06
Alpha,Generated,668,2602,301.75e-06
Alpha,Generated,669,2602,138.87e-06
Alpha,Generated,670,2602,360.88e-06
Alpha,Improved,666,2602,77.31e-06
Alpha,Improved,667,2602,261.93e-06
Alpha,Improved,668,2602,226.64e-06
Alpha,Improved,669,2602,93.73e-06
Alpha,Improved,670,2602,264.06e-06
Alpha,Generated,671,2602,509.12e-06
Alpha,Generated,672,2602,426.68e-06
Alpha,Generated,673,2602,651.79e-06
Alpha,Generated,674,2602,251.75e-06
Alpha,Generated,675,2602,88.75e-06
Alpha,Improved,671,2602,350.36e-06
Alpha,Improved,672,2602,305.23e-06
Alpha,Improved,673,2602,490.44e-06
Alpha,Improved,674,2602,165.98e-06
Alpha,Improved,675,2602,43.30e-06
Alpha,Generated,676,2702,171.61e-06
Alpha,Generated,677,2702,225.19e-06
Alpha,Generated,678,2702,41.13e-06
Alpha,Generated,679,2702,285.05e-06
Alpha,Generated,680,2702,64.65e-06
Alpha,Improved,676,2702,114.95e-06
Alpha,Improved,677,2702,155.88e-06
